НПС. Давление на выходе НПС после узла регулирования. Датчик №1. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №1. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Отсутствие связи с датчиком;Красный;;1
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Связь с датчиком восстановлена;Зеленый;;9
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение имитации. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Давление на выходе НПС после узла регулирования. Датчик №2. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Давление дизтоплива на входе НПС. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление дизтоплива на входе НПС. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление дизтоплива на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Давление дизтоплива на входе НПС. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. Отсутствие связи с датчиком;Красный;;1
НПС. Давление дизтоплива на входе НПС. Связь с датчиком восстановлена;Зеленый;;9
НПС. Давление дизтоплива на входе НПС. Значение имитации. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Давление дизтоплива на входе НПС. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Давление дизтоплива на входе НПС. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Давление дизтоплива на входе НПС. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Давление нефти на входе НПС. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Давление нефти на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Давление нефти на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление нефти на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление нефти на входе НПС. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление нефти на входе НПС. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Давление нефти на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Давление нефти на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Давление нефти на входе НПС. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Давление нефти на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Давление нефти на входе НПС. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Давление нефти на входе НПС. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Давление нефти на входе НПС. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Давление нефти на входе НПС. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Давление нефти на входе НПС. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Давление нефти на входе НПС. Отсутствие связи с датчиком;Красный;;1
НПС. Давление нефти на входе НПС. Связь с датчиком восстановлена;Зеленый;;9
НПС. Давление нефти на входе НПС. Значение имитации. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Давление нефти на входе НПС. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Давление нефти на входе НПС. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Давление нефти на входе НПС. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Температура дизтоплива на входе. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Температура дизтоплива на входе. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Температура дизтоплива на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура дизтоплива на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на входе. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Температура дизтоплива на входе. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на входе. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на входе. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура дизтоплива на входе. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Температура дизтоплива на входе. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Температура дизтоплива на входе. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Температура дизтоплива на входе. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Температура дизтоплива на входе. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Температура дизтоплива на входе. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Температура дизтоплива на входе. Отсутствие связи с датчиком;Красный;;1
НПС. Температура дизтоплива на входе. Связь с датчиком восстановлена;Зеленый;;9
НПС. Температура дизтоплива на входе. Значение имитации. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Температура дизтоплива на входе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Температура дизтоплива на входе. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на входе. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Температура дизтоплива на выходе. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Температура дизтоплива на выходе. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Температура дизтоплива на выходе. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура дизтоплива на выходе. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на выходе. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на выходе. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Температура дизтоплива на выходе. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на выходе. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура дизтоплива на выходе. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура дизтоплива на выходе. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Температура дизтоплива на выходе. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Температура дизтоплива на выходе. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Температура дизтоплива на выходе. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Температура дизтоплива на выходе. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Температура дизтоплива на выходе. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Температура дизтоплива на выходе. Отсутствие связи с датчиком;Красный;;1
НПС. Температура дизтоплива на выходе. Связь с датчиком восстановлена;Зеленый;;9
НПС. Температура дизтоплива на выходе. Значение имитации. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Температура дизтоплива на выходе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Температура дизтоплива на выходе. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Температура дизтоплива на выходе. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
НПС. Температура нефти на входе. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
НПС. Температура нефти на входе. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
НПС. Температура нефти на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура нефти на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура нефти на входе. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура нефти на входе. СИГНАЛ В НОРМЕ;Зеленый;;9
НПС. Температура нефти на входе. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
НПС. Температура нефти на входе. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
НПС. Температура нефти на входе. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
НПС. Температура нефти на входе. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
НПС. Температура нефти на входе. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
НПС. Температура нефти на входе. ИМИТАЦИЯ СНЯТА;Зеленый;;9
НПС. Температура нефти на входе. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
НПС. Температура нефти на входе. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
НПС. Температура нефти на входе. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
НПС. Температура нефти на входе. Отсутствие связи с датчиком;Красный;;1
НПС. Температура нефти на входе. Связь с датчиком восстановлена;Зеленый;;9
НПС. Температура нефти на входе. Значение имитации. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение минимальное 3. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение минимальное 2. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение минимальное 1. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение максимальное 1. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение максимальное 2. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение максимальное 3. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Значение гистерезиса. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Коэффициент фильтрации. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
НПС. Температура нефти на входе. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
НПС. Температура нефти на входе. Максимальная скорость изменения. Уставка изменена;цвет4;;4
НПС. Температура нефти на входе. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ В НОРМЕ;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ НЕДОСТОВЕРЕН НПД;Красный;;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ ИМИТИРОВАН;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. ИМИТАЦИЯ СНЯТА;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ НЕДОСТОВЕРЕН (АППАРАТНАЯ ОШИБКА);Красный;;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ ДОСТОВЕРЕН;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. СИГНАЛ ДОСТОВЕРЕН. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Отсутствие связи с датчиком;Красный;;1
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Связь с датчиком восстановлена;Зеленый;;9
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение имитации. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Нижний предел измерения инженерный. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Верхний предел измерения инженерный. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение минимальное 3. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение минимальное 2. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение минимальное 1. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение максимальное 1. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение максимальное 2. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение максимальное 3. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Значение гистерезиса. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Нижний предел измерения датчика. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Верхний предел измерения датчика. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Коэффициент фильтрации. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Коэффициент фильтрации задан неверно. Допустимые значение должно быть меньше 1. Используется предустановленное значение 0.99;Желтый;;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Коэффициент фильтрации задан неверно. Допустимые значение должно быть больше 0. Используется предустановленное значение 0.01;Желтый;;2
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Максимальная скорость изменения. Уставка изменена;цвет4;;4
Водоснабжение. Температура в помещении насосной хозяйственно-питьевого водоснабжения. Максимальная скорость изменения. Уставка игнорирована. Значение должно быть больше 0;Желтый;;2
Водоснабжение. Температура в помещении насосной артскважины №1. ВЫСОКАЯ СКОРОСТЬ ИЗМЕНЕНИЯ;Красный;;1
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ НЕДОСТОВЕРЕН ВПД;Красный;;1
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МАКСИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МАКСИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МАКСИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ В НОРМЕ;Зеленый;;9
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МИНИМАЛЬНЫЙ 1;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МИНИМАЛЬНЫЙ 2;Желтый;param_limit.wav;2
Водоснабжение. Температура в помещении насосной артскважины №1. СИГНАЛ МИНИМАЛЬНЫЙ 3;Красный;param_alarm.wav;1
